SMILES_A,SMILES_B,Weight_A,Weight_B,Tc,Tg,Density,FFV,Rg,Sustainability
*CCCC1CCCC(*)c2ccc2Ncc1,*CCCCCNC(=O)c1ccc(O*)c(N(C)CC)c1,0.5,0.5,0.2169032222222219,37.03892629140796,0.9531052972980376,0.38599649364206323,20.923837149892115,Not Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*Oc1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,0.5,0.5,0.1967265555555552,84.25760911721987,0.971747654479704,0.39023903425000006,17.530505739479477,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*CCOC(=O)c1ccc(C(=O)Oc2ccc(*)cc2)cc1,0.5,0.5,0.21453194444444412,77.68903027212991,0.979014207379704,0.38378367437777733,21.381547880193928,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*/C=C/C(\C)(*)c1ccccc1,0.5,0.5,0.1967265555555552,84.25760911721987,0.9717476544797042,0.3902390342500001,17.530505739479477,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*Nc1ccc(C[Te](*)COC(=O)c2ccc(OC)cc2)cc1,0.5,0.5,0.1993759999999997,85.88532423760327,0.9753750343030375,0.3870168668333333,17.801221304912804,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*CC(*)(C)C(C)(C)C,0.5,0.5,0.20297083333333313,19.48730130726665,0.8822007696163336,0.377443530094444,19.86831951282834,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*/C=C/C(*)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.19902777777777744,77.99127540151981,0.8831253529446663,0.38425961123888885,17.86361003325171,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*c1ccc(OCCCCCCOc2ccc(*)cc2)cc1,0.5,0.5,0.20366922222222195,48.20944743688324,0.961548291236556,0.3879354897388889,17.870247106678367,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*OC(=O)O*,0.5,0.5,0.19902777777777744,77.99127540151981,0.8831253529446663,0.38425961123888885,17.863610033251714,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*C(=O)Nc1ccc(C/C(=O)OCCCCCCCCCO*)cc1,0.5,0.5,0.20366922222222195,48.20944743688324,0.961548291236556,0.3879354897388889,17.870247106678363,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*CC(*)(C)C(=O)Nc1ccc(C#N)cc1,0.5,0.5,0.20093238888888867,82.4359961060366,0.9750329798397043,0.38309952449999973,18.861137170286664,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*c1ccc([Si](*)(C)SCCCCCCCC)cc1,0.5,0.5,0.20416611111111085,48.261356497039905,0.9614230227813709,0.388114979938889,17.791273678720742,Sustainable
*CCCC1CCCC(*)c2ccc2Ncc1,*CCCCCCCCNC(=O)CCCCCCCCC(=O)O*,0.5,0.5,0.21846377777777737,-19.602848723836114,0.8810159960636107,0.3847844815588887,20.672851060176104,Not Sustainable
*CCC/*,*CC(*)O[Si](C)(C)c1ccccc1,0.5,0.5,0.20297083333333313,19.487301307266648,0.8822007696163336,0.377443530094444,19.86831951282834,Sustainable
*CCC/*,*CCCCCCCCCCCCCCCCCCCC(=O)O*,0.5,0.5,0.21837377777777736,-18.59203858101978,0.879756691257444,0.38465359338111094,21.26096356667131,Not Sustainable
*CCC/*,*c1ccc(OCCCCCCCCCCCCSCCCCCCNC(=O)O*)c(OC)c1,0.5,0.5,0.20501266666666643,-1.023035206301111,0.8862440341024445,0.38348399991666654,18.09033786198186,Sustainable
*CCC/*,*Oc1ccc(NC(=O)c2ccc(-c3ccc(CC(*)=O)cc3)C2=O)cc1,0.5,0.5,0.20091888888888862,29.409410492123296,0.8837910494396666,0.3820472062111108,18.1867951366517,Sustainable
*CCC/*,*CC(*)(C)C(=O)OCC([2H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.20297083333333313,19.487301307266648,0.8822007696163336,0.377443530094444,19.868319512828343,Sustainable
*CCC/*,*CC(O)CNC(=O)O*,0.5,0.5,0.20297083333333313,19.487301307266648,0.8822007696163336,0.377443530094444,19.86831951282834,Sustainable
*CCC/*,*CC(C#N)C(=O)COC(=O)C(*)=O,0.5,0.5,0.20297083333333313,19.487301307266648,0.8822007696163336,0.377443530094444,19.86831951282834,Sustainable
*CCC/*,*CCCCCNC(=O)c1ccc(O*)c(N(C)CC)c1,0.5,0.5,0.21837377777777736,-18.59203858101978,0.879756691257444,0.38465359338111094,21.26096356667131,Not Sustainable
*CCC/*,*Oc1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,0.5,0.5,0.19902777777777741,77.99127540151981,0.8831253529446663,0.38425961123888885,17.86361003325171,Sustainable
*CCC/*,*CCOC(=O)c1ccc(C(=O)Oc2ccc(*)cc2)cc1,0.5,0.5,0.2154575555555552,13.944363314820002,0.8870663155313334,0.3786108503222217,21.606620381064488,Not Sustainable
*CCC/*,*/C=C/C(\C)(*)c1ccccc1,0.5,0.5,0.19902777777777744,77.99127540151983,0.8831253529446663,0.38425961123888885,17.86361003325171,Sustainable
*CCC/*,*Nc1ccc(C[Te](*)COC(=O)c2ccc(OC)cc2)cc1,0.5,0.5,0.20091888888888862,29.409410492123296,0.8837910494396666,0.3820472062111108,18.1867951366517,Sustainable
*CCC/*,*CC(*)(C)C(C)(C)C,0.5,0.5,0.20297083333333313,19.487301307266648,0.8822007696163333,0.377443530094444,19.86831951282834,Sustainable
*CCC/*,*/C=C/C(*)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.19902777777777744,77.99127540151981,0.8831253529446663,0.38425961123888885,17.86361003325171,Sustainable
*CCC/*,*c1ccc(OCCCCCCOc2ccc(*)cc2)cc1,0.5,0.5,0.2050126666666664,-1.0230352063011117,0.8862440341024445,0.38348399991666654,18.09033786198186,Sustainable
*CCC/*,*OC(=O)O*,0.5,0.5,0.19902777777777741,77.99127540151983,0.8831253529446663,0.38425961123888885,17.863610033251714,Sustainable
*CCC/*,*C(=O)Nc1ccc(C/C(=O)OCCCCCCCCCO*)cc1,0.5,0.5,0.2050126666666664,-1.023035206301112,0.8862440341024445,0.38348399991666654,18.09033786198186,Sustainable
*CCC/*,*CC(*)(C)C(=O)Nc1ccc(C#N)cc1,0.5,0.5,0.20297083333333313,19.487301307266648,0.8822007696163336,0.377443530094444,19.868319512828343,Sustainable
*CCC/*,*c1ccc([Si](*)(C)SCCCCCCCC)cc1,0.5,0.5,0.20501266666666643,-1.0230352063011117,0.8862440341024445,0.38348399991666654,18.09033786198186,Sustainable
*CCC/*,*CCCCCCCCNC(=O)CCCCCCCCC(=O)O*,0.5,0.5,0.21837377777777736,-18.59203858101978,0.879756691257444,0.3846535933811109,21.26096356667131,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CC(*)O[Si](C)(C)c1ccccc1,0.5,0.5,0.20473238888888895,20.452003049220007,0.8736797615106654,0.38626538625972184,14.097207653077794,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CCCCCCCCCCCCCCCCCCCC(=O)O*,0.5,0.5,0.3412223743386239,-13.727687280180998,0.9724469389656821,0.3515368043662058,17.488154988217953,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*c1ccc(OCCCCCCCCCCCCSCCCCCCNC(=O)O*)c(OC)c1,0.5,0.5,0.344230401972668,4.621185687595003,0.9520141737665281,0.3468576052084213,13.384300220060105,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*Oc1ccc(NC(=O)c2ccc(-c3ccc(CC(*)=O)cc3)C2=O)cc1,0.5,0.5,0.21166838888888875,24.518505708503326,1.0337595047924997,0.31698772259166696,17.665495585802784,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CC(*)(C)C(=O)OCC([2H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.2086172222222224,28.88001456194334,0.9585151449902489,0.35307245789999997,13.676835084528914,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CC(O)CNC(=O)O*,0.5,0.5,0.2096945,28.662602832326673,1.0160066567117374,0.3122601785166667,17.14071284042668,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CC(C#N)C(=O)COC(=O)C(*)=O,0.5,0.5,0.20645477777777776,30.346342593881673,1.014215882151916,0.3335322483920637,17.26252069850723,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CCCCCNC(=O)c1ccc(O*)c(N(C)CC)c1,0.5,0.5,0.336495034756551,8.527987933173334,0.9508183859827246,0.3449434492666707,13.518108515807326,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*Oc1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,0.5,0.5,0.20850583333333345,88.7675782669266,0.9643615651839982,0.3685316262666665,14.341362275813905,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CCOC(=O)c1ccc(C(=O)Oc2ccc(*)cc2)cc1,0.5,0.5,0.20635255555555537,12.104757440314987,1.0284655457562821,0.3345111668722222,17.2161730288011,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*/C=C/C(\C)(*)c1ccccc1,0.5,0.5,0.200704111111111,77.23510027697651,0.8420564885328801,0.3996775188166665,14.325766990193989,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*Nc1ccc(C[Te](*)COC(=O)c2ccc(OC)cc2)cc1,0.5,0.5,0.21442083333333342,33.27051598135663,0.960077019145249,0.33417198520972274,13.690856294695584,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CC(*)(C)C(C)(C)C,0.5,0.5,0.20229983333333326,32.987200231423294,0.8412246780328804,0.39636446096666633,14.169894184620656,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*/C=C/C(*)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.19902777777777741,77.99127540151981,0.8831253529446663,0.38425961123888885,17.86361003325171,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*c1ccc(OCCCCCCOc2ccc(*)cc2)cc1,0.5,0.5,0.35129497869167836,-17.75983268298945,0.9207227025496786,0.3646703865762694,18.28924154938318,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*OC(=O)O*,0.5,0.5,0.20423144444444435,87.91645900947327,1.0174177705484038,0.33567776895873036,17.134350874498917,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*C(=O)Nc1ccc(C/C(=O)OCCCCCCCCCO*)cc1,0.5,0.5,0.29802628020651345,8.297194503710665,0.9761927958401982,0.34226631713753136,17.301566588681236,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CC(*)(C)C(=O)Nc1ccc(C#N)cc1,0.5,0.5,0.21199500000000007,45.87258157232327,0.9584648223183321,0.33220984117222274,13.697852641493919,Not Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*c1ccc([Si](*)(C)SCCCCCCCC)cc1,0.5,0.5,0.37005026995144435,-3.5268616452077763,0.8728221551316231,0.39786895369222197,13.905201256189384,Sustainable
*C(=O)CNC(*)C(=O)OCCCCCNC,*CCCCCCCCNC(=O)CCCCCCCCC(=O)O*,0.5,0.5,0.33510269835683965,4.866954506493334,0.9792753500279662,0.3382751000462185,17.50151741896774,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CC(*)O[Si](C)(C)c1ccccc1,0.5,0.5,0.20394355555555557,26.604799887329985,0.8347564348663328,0.39087393882777705,13.821740547214988,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CCCCCCCCCCCCCCCCCCCC(=O)O*,0.5,0.5,0.35145743661646955,-14.638060736394333,0.9649806503081109,0.3518774948460739,17.003899370110176,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*c1ccc(OCCCCCCCCCCCCSCCCCCCNC(=O)O*)c(OC)c1,0.5,0.5,0.36213688730029925,9.293287162401668,0.94030152878157,0.34448482864931906,14.271495664735594,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*Oc1ccc(NC(=O)c2ccc(-c3ccc(CC(*)=O)cc3)C2=O)cc1,0.5,0.5,0.2101147777777777,42.55665835177328,1.015955381804166,0.31576839770555576,17.271430873621686,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CC(*)(C)C(=O)OCC([2H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.15988861111111133,32.323629675903334,0.9191548677566689,0.3592837613944441,12.898513523509987,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CC(O)CNC(=O)O*,0.5,0.5,0.21197533333333343,29.365547379929993,1.0131875073408332,0.3099605209333336,17.061727383806428,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CC(C#N)C(=O)COC(=O)C(*)=O,0.5,0.5,0.20747894444444454,28.68511868216997,1.0127528481191665,0.33781475374206393,17.313173930811978,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CCCCCNC(=O)c1ccc(O*)c(N(C)CC)c1,0.5,0.5,0.3580634339573459,7.189092503988997,0.9342738057180423,0.34508574795868263,12.776863605039866,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*Oc1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,0.5,0.5,0.20407361111111105,89.27114264657327,0.927096533493333,0.36841845475555507,17.19375225426444,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CCOC(=O)c1ccc(C(=O)Oc2ccc(*)cc2)cc1,0.5,0.5,0.21106805555555547,27.54414716043331,1.0179272099324999,0.3622124221722221,18.04240707070532,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*/C=C/C(\C)(*)c1ccccc1,0.5,0.5,0.19912211111111094,76.96306689871318,0.8303252359107135,0.3992715751833331,17.25984022446896,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*Nc1ccc(C[Te](*)COC(=O)c2ccc(OC)cc2)cc1,0.5,0.5,0.23373377777777785,56.53585588875,0.9600397111199988,0.33250487472222257,13.719801434618917,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CC(*)(C)C(C)(C)C,0.5,0.5,0.15747472222222236,24.571217248733323,0.833558755144047,0.38928540468333245,14.080638238533316,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*/C=C/C(*)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.1982517777777774,77.61466581027648,0.8446567665655553,0.38175873721666664,19.542948341590037,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*c1ccc(OCCCCCCOc2ccc(*)cc2)cc1,0.5,0.5,0.3667346512428926,-8.418269243939998,0.9146313910964841,0.38812996474888917,18.14831569359253,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*OC(=O)O*,0.5,0.5,0.20455533333333317,91.74644497064992,1.0162475948124992,0.3348423546976191,17.068145969971695,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*C(=O)Nc1ccc(C/C(=O)OCCCCCCCCCO*)cc1,0.5,0.5,0.3649902447734362,6.598643882982337,0.9652950246553328,0.33876021588603716,17.408843475596246,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CC(*)(C)C(=O)Nc1ccc(C#N)cc1,0.5,0.5,0.15911555555555582,34.47512259355998,0.9218811112983348,0.3405095629888892,13.117737302653321,Not Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*c1ccc([Si](*)(C)SCCCCCCCC)cc1,0.5,0.5,0.3694938810625554,-2.895362997189998,0.8794461139967382,0.39286145948129664,14.561899295484546,Sustainable
*CC(C)(C)CCCCCCC(C)C(=O)N*,*CCCCCCCCNC(=O)CCCCCCCCC(=O)O*,0.5,0.5,0.35068529680165483,-0.29932480504766684,0.9654639977839442,0.33753503787528333,16.98997615334669,Not Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CC(*)O[Si](C)(C)c1ccccc1,0.5,0.5,0.20264716666666668,94.9355198212399,0.9542024533499981,0.38433259321031715,14.004367678722788,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CCCCCCCCCCCCCCCCCCCC(=O)O*,0.5,0.5,0.21188877777777768,-15.177451740956657,1.0082559369954593,0.32974103272261923,17.72156484544795,Not Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*c1ccc(OCCCCCCCCCCCCSCCCCCCNC(=O)O*)c(OC)c1,0.5,0.5,0.22462300000000013,51.349000297380606,1.0374627055847148,0.33756587452222214,14.48084425775168,Not Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*Oc1ccc(NC(=O)c2ccc(-c3ccc(CC(*)=O)cc3)C2=O)cc1,0.5,0.5,0.2176336111111111,97.54357460744663,1.098638572274999,0.33969592436999996,19.846600187417796,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CC(*)(C)C(=O)OCC([2H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.20850666666666684,25.260908867509997,0.960550715420665,0.35821782535555524,13.704510456052251,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CC(O)CNC(=O)O*,0.5,0.5,0.21481283333333343,27.054975801886684,1.022752386310071,0.31048664535000003,17.419611012748348,Not Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CC(C#N)C(=O)COC(=O)C(*)=O,0.5,0.5,0.20651422222222224,27.71802065646336,1.0232633322458324,0.3345710380920638,17.46647292131279,Not Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CCCCCNC(=O)c1ccc(O*)c(N(C)CC)c1,0.5,0.5,0.2256646666666668,54.36322338073726,1.0371359381113812,0.3375757942555554,14.53790331695168,Not Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*Oc1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,0.5,0.5,0.21466027777777788,120.17279848221672,1.0552258309099996,0.3618649628566663,16.764761735963894,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CCOC(=O)c1ccc(C(=O)Oc2ccc(*)cc2)cc1,0.5,0.5,0.21038333333333326,100.97509939589003,1.1033631899866643,0.34797676907301556,17.836725624218353,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*/C=C/C(\C)(*)c1ccccc1,0.5,0.5,0.19873516666666652,106.31594122170667,0.9459214705787764,0.4012071126342592,14.13062425309898,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*Nc1ccc(C[Te](*)COC(=O)c2ccc(OC)cc2)cc1,0.5,0.5,0.21659861111111123,99.28034016949341,1.0632342949449995,0.340348605538889,14.618098321655568,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CC(*)(C)C(C)(C)C,0.5,0.5,0.20229983333333326,32.9872002314233,0.8412246780328804,0.39636446096666633,14.169894184620652,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*/C=C/C(*)(F)C(F)(F)C(F)(F)F,0.5,0.5,0.19902777777777741,77.99127540151981,0.8831253529446663,0.3842596112388888,17.863610033251714,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*c1ccc(OCCCCCCOc2ccc(*)cc2)cc1,0.5,0.5,0.21177144444444426,54.60372184607329,1.0202216014130547,0.3690446747222218,18.319189120220592,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*OC(=O)O*,0.5,0.5,0.20427505555555545,89.65617101509993,1.0219710498500707,0.3330188313031748,17.44479844573447,Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*C(=O)Nc1ccc(C/C(=O)OCCCCCCCCCO*)cc1,0.5,0.5,0.21647322222222215,49.531526447680626,1.072031022949443,0.3392323578783334,17.980715157898338,Not Sustainable
*Oc1ccc(CCCNC(=O)NCCCC(=O)C(C)C(*)=O)cc1,*CC(*)(C)C(=O)Nc1ccc(C#N)cc1,0.5,0.5,0.20872194444444445,105.70791937099342,1.0322098643716662,0.33949189515555556,13.586531212398905,Sustainable
